id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha21_mean,eta_alpha22_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha21_mode,eta_alpha22_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha21_sd,eta_alpha22_sd
125,-2.69783,-0.0387813,0.0446276,-0.203426,0.015756,-0.00317841,0,0,0,0,0,0,0,0,-2.82172,-0.0355811,0.0392701,-0.546452,0.0203309,-0.00372693,0,0,0,0,0,0,0,0,-2.64594,0.00527564,0.0905299,0.169755,0.0189704,-0.0036014,0,0,0,0,0,0,0,0,0.464498,0.0709463,0.0895523,0.700092,0.0226714,0.00334956,0,0,0,0,0,0,0,0
126,-0.493894,-0.0374588,0.0215843,-0.147097,-0.00810528,0.000185279,0,0,0,0,0,0,0,0,-0.418805,-0.0341107,0.0207794,0.0201068,-0.00983272,0.000189515,0,0,0,0,0,0,0,0,-0.877135,-0.0494013,0.0419666,0.197279,-0.00979369,-0.000397294,0,0,0,0,0,0,0,0,0.979789,0.0907298,0.0832862,0.827311,0.0237568,0.00554994,0,0,0,0,0,0,0,0
127,1.14378,0.0968308,0.0273768,-0.0673782,0.0179097,0.00616608,0,0,0,0,0,0,0,0,0.498472,0.12644,0.0274438,0.0957251,0.0164508,0.00614958,0,0,0,0,0,0,0,0,-0.0896777,0.135406,0.0301646,-0.00189866,0.0190432,0.00607606,0,0,0,0,0,0,0,0,0.975998,0.0392486,0.0763436,0.863281,0.0173065,0.00099814,0,0,0,0,0,0,0,0
128,1.77275,-0.0126223,-0.00599067,-0.0700205,-0.000170197,0.00141972,0,0,0,0,0,0,0,0,1.85852,0.00190047,0.00928643,-0.0298438,0.00191309,0.000990917,0,0,0,0,0,0,0,0,1.54937,-0.00420444,0.002966,-0.00914366,-0.000104158,0.000450044,0,0,0,0,0,0,0,0,1.07169,0.104344,0.0825849,0.911312,0.0312318,0.00522248,0,0,0,0,0,0,0,0
129,0.654653,0.00958169,-0.028994,0.0151525,-0.0630503,0.00107097,0,0,0,0,0,0,0,0,0.586802,0.0243228,-0.0214289,-0.0644076,-0.0637674,0.000144044,0,0,0,0,0,0,0,0,0.128547,0.0416944,-0.0266599,0.294424,-0.0646706,0.0007255,0,0,0,0,0,0,0,0,1.0582,0.0960724,0.0829327,0.80888,0.023029,0.0051133,0,0,0,0,0,0,0,0
130,-1.42495,0.151537,-0.0224806,0.521689,-0.0493428,-0.00256482,0,0,0,0,0,0,0,0,-1.14717,0.151082,-0.00871546,0.540136,-0.0546368,-0.0023481,0,0,0,0,0,0,0,0,-2.1804,0.146205,-0.00757867,0.687024,-0.0492342,-0.00261062,0,0,0,0,0,0,0,0,0.982679,0.0145726,0.0789634,0.418462,0.0169647,0.00100315,0,0,0,0,0,0,0,0
131,-2.28145,-0.0309803,0.102501,-0.122749,0.0545932,-0.0131242,0,0,0,0,0,0,0,0,-1.88203,-0.0402903,0.11084,0.268088,0.0614226,-0.0142009,0,0,0,0,0,0,0,0,-2.05341,-0.0104366,0.103645,0.347715,0.0582311,-0.0138579,0,0,0,0,0,0,0,0,0.774338,0.0884852,0.0439874,0.654808,0.0176311,0.00215895,0,0,0,0,0,0,0,0
132,-1.99723,0.0256566,-0.00778325,-0.0240102,-0.0635958,-0.00199725,0,0,0,0,0,0,0,0,-2.06753,0.0322911,-0.00318314,0.219792,-0.0600753,-0.00160151,0,0,0,0,0,0,0,0,-3.10491,0.00946242,-0.00446228,0.0280645,-0.0657673,-0.00210255,0,0,0,0,0,0,0,0,1.47834,0.113026,0.0866765,0.875509,0.0294303,0.00483939,0,0,0,0,0,0,0,0
133,1.60898,0.107324,-0.0596111,1.09957,-0.0214078,-0.00226881,0,0,0,0,0,0,0,0,1.40969,0.0941222,-0.0491223,1.38859,-0.0245873,-0.00185412,0,0,0,0,0,0,0,0,1.02473,0.101154,-0.0472379,1.28171,-0.0208624,-0.00218341,0,0,0,0,0,0,0,0,1.42801,0.0181865,0.0684972,0.436148,0.0170594,0.00103122,0,0,0,0,0,0,0,0
134,0.596949,0.0392456,-0.0148309,0.0951737,0.0231215,-0.00283498,0,0,0,0,0,0,0,0,0.588201,0.0381959,-0.033962,0.10784,0.0231603,-0.00233412,0,0,0,0,0,0,0,0,0.041509,0.0486747,-0.0221785,0.29181,0.0237093,-0.00319414,0,0,0,0,0,0,0,0,1.0856,0.0971645,0.0791772,0.933053,0.0272607,0.00552013,0,0,0,0,0,0,0,0
135,-3.16804,0.0189699,-0.0142041,-0.594528,-0.0396572,0.000558296,0,0,0,0,0,0,0,0,-3.1744,-0.00357835,-0.0316006,-0.262949,-0.0372879,0.000168485,0,0,0,0,0,0,0,0,-3.56858,0.0267767,-0.00254178,0.0746099,-0.0383677,0.000620433,0,0,0,0,0,0,0,0,0.423532,0.0876104,0.0839327,0.833262,0.0231437,0.00376603,0,0,0,0,0,0,0,0
136,-1.88853,-0.0403034,-0.0425989,-0.299788,-0.0444017,-0.00515794,0,0,0,0,0,0,0,0,-0.804205,0.0166637,0.138516,-0.397474,-0.0502203,-0.00486807,0,0,0,0,0,0,0,0,-0.539768,0.066826,0.156225,0.158593,-0.0459359,-0.00508974,0,0,0,0,0,0,0,0,0.796005,0.0595856,0.0784094,0.660001,0.0193711,0.00145065,0,0,0,0,0,0,0,0
137,1.70896,-0.0769873,0.0315451,0.00042375,0.0100215,0.00320181,0,0,0,0,0,0,0,0,1.44893,-0.0826165,-0.00175144,-0.184799,0.00855232,0.00331829,0,0,0,0,0,0,0,0,1.93501,-0.0652274,0.0663894,0.53438,0.0102683,0.0031884,0,0,0,0,0,0,0,0,0.51338,0.085531,0.0758954,0.892604,0.0188881,0.00112271,0,0,0,0,0,0,0,0
138,0.795447,-0.0593485,0.046587,0.841515,-0.0341475,-0.00257331,0,0,0,0,0,0,0,0,0.755796,-0.0192858,0.000899701,0.737192,-0.0320476,-0.00176819,0,0,0,0,0,0,0,0,0.745889,0.0216164,-0.0107082,0.0885311,-0.0330753,-0.00168282,0,0,0,0,0,0,0,0,1.18449,0.111957,0.0800012,1.08203,0.0227568,0.00508522,0,0,0,0,0,0,0,0
139,-1.01177,0.0032028,-0.0250975,-0.231353,-0.063458,-0.00361627,0,0,0,0,0,0,0,0,-0.888771,0.0109702,-0.000142666,-0.371891,-0.0646067,-0.00385452,0,0,0,0,0,0,0,0,-1.50345,0.0545819,0.0147805,0.0542353,-0.0621982,-0.00384695,0,0,0,0,0,0,0,0,0.738537,0.0828661,0.0634125,0.78072,0.0182505,0.00212507,0,0,0,0,0,0,0,0
140,0.990308,-0.00927863,-0.0039437,-0.062071,-0.0275671,0.0020238,0,0,0,0,0,0,0,0,1.01545,-0.008432,-0.0147835,-0.116295,-0.0243916,0.00168246,0,0,0,0,0,0,0,0,0.725954,0.00495633,-0.00355858,0.0163131,-0.0268102,0.00176581,0,0,0,0,0,0,0,0,0.984081,0.0984803,0.0790907,0.825336,0.0286374,0.00501577,0,0,0,0,0,0,0,0
141,0.491715,-0.0122947,-0.0368432,-0.0122419,0.00478674,-0.00125043,0,0,0,0,0,0,0,0,0.57144,-0.0212239,-0.0228624,-0.161123,0.00440997,-0.00130722,0,0,0,0,0,0,0,0,-0.00313881,0.00378487,-0.0579746,0.426215,0.00588198,-0.001366,0,0,0,0,0,0,0,0,0.622395,0.065673,0.0882457,0.902063,0.0181034,0.00111024,0,0,0,0,0,0,0,0
142,-1.95341,0.228761,0.038641,-0.585599,-0.00763308,0.00660633,0,0,0,0,0,0,0,0,-2.18511,0.22834,0.0145753,-0.606061,-0.00910117,0.00670297,0,0,0,0,0,0,0,0,-2.48482,0.227872,0.0145836,-0.589599,-0.00746271,0.0066437,0,0,0,0,0,0,0,0,0.580571,0.01009,0.081505,0.276623,0.0194319,0.00118948,0,0,0,0,0,0,0,0
143,-2.38975,-0.101067,0.168174,1.31762,-0.0219125,-0.0004132,0,0,0,0,0,0,0,0,-2.29374,-0.0668457,0.165731,1.45599,-0.0240102,-0.00051794,0,0,0,0,0,0,0,0,-2.73801,-0.0657039,0.142656,1.47924,-0.020176,-0.00127238,0,0,0,0,0,0,0,0,0.791637,0.0757309,0.0390687,0.32393,0.0223394,0.00411075,0,0,0,0,0,0,0,0
144,-2.1336,-0.00131378,-0.0205677,-0.263538,0.047606,0.0035364,0,0,0,0,0,0,0,0,-2.24511,-0.00938455,-0.0316234,-0.150412,0.0445173,0.00384701,0,0,0,0,0,0,0,0,-2.58069,0.0026982,-0.0319109,0.180933,0.0471233,0.00353701,0,0,0,0,0,0,0,0,0.396861,0.0583589,0.066281,0.820736,0.0156061,0.00137914,0,0,0,0,0,0,0,0
145,-0.0814831,0.0215793,4.88157e-05,-0.365538,0.0506564,-0.00156328,0,0,0,0,0,0,0,0,-0.0404034,0.0100913,-0.00656726,-0.345743,0.0515291,-0.00163969,0,0,0,0,0,0,0,0,-1.08346,0.101729,0.0420534,-0.0596192,0.0526845,-0.0017899,0,0,0,0,0,0,0,0,0.835442,0.103009,0.0717038,0.794814,0.0192628,0.00151184,0,0,0,0,0,0,0,0
146,1.50842,-0.1246,0.0506752,0.831978,-0.0336174,-0.00313754,0,0,0,0,0,0,0,0,1.81283,-0.119009,0.0541353,0.973613,-0.0332446,-0.00310157,0,0,0,0,0,0,0,0,1.56549,-0.103705,0.055413,1.00453,-0.0330845,-0.00320218,0,0,0,0,0,0,0,0,0.834454,0.0690454,0.0361893,0.664103,0.0168129,0.00101153,0,0,0,0,0,0,0,0
147,-3.01154,-0.0209834,-0.0441927,-0.18967,-0.0300584,-0.0121271,0,0,0,0,0,0,0,0,-2.96692,-0.0222534,-0.0208444,-0.25731,-0.0268232,-0.0122773,0,0,0,0,0,0,0,0,-3.4228,-0.0100863,-0.0481202,0.198099,-0.0233832,-0.0127077,0,0,0,0,0,0,0,0,0.425125,0.0574208,0.0700023,0.80655,0.0209265,0.00227625,0,0,0,0,0,0,0,0
148,-1.23786,0.0398568,-0.030076,-0.00473982,-0.00862732,0.000898057,0,0,0,0,0,0,0,0,-1.34233,0.0343886,-0.019076,0.233419,-0.00819921,0.00102338,0,0,0,0,0,0,0,0,-2.31064,0.0725076,-0.0225043,0.453678,-0.00708284,0.000517848,0,0,0,0,0,0,0,0,1.08444,0.0778957,0.0759914,0.738648,0.0226019,0.00440878,0,0,0,0,0,0,0,0
149,0.298744,-0.0284095,-0.00887903,0.0294791,-0.000256948,0.000228107,0,0,0,0,0,0,0,0,0.17154,-0.0191656,-0.00377436,0.0816849,-0.00231722,0.00119243,0,0,0,0,0,0,0,0,-0.146506,-0.00320891,0.00226718,-0.00735813,-0.000559533,0.000360883,0,0,0,0,0,0,0,0,1.06185,0.103704,0.0900326,0.877178,0.0300648,0.00558241,0,0,0,0,0,0,0,0
150,1.18336,-0.0167247,0.0118549,-0.0491649,0.0310901,0.000754142,0,0,0,0,0,0,0,0,1.21504,-0.0121194,0.014118,0.0169586,0.0306161,0.000756622,0,0,0,0,0,0,0,0,0.876104,-0.004572,0.00324095,-0.00976599,0.029922,0.000374348,0,0,0,0,0,0,0,0,1.04364,0.106573,0.0913386,0.926587,0.0318504,0.00528475,0,0,0,0,0,0,0,0
151,-0.979744,-0.0802933,0.1294,1.66768,-0.0515755,0.00767572,0,0,0,0,0,0,0,0,-1.08512,-0.0942212,0.132501,1.5349,-0.0472051,0.0073764,0,0,0,0,0,0,0,0,-1.13936,-0.0852143,0.132859,1.51641,-0.0490326,0.00738952,0,0,0,0,0,0,0,0,0.606879,0.027168,0.0092267,0.191279,0.0211017,0.0015588,0,0,0,0,0,0,0,0
152,-1.70255,0.00838761,-0.00889836,-0.375554,0.0359722,0.00280617,0,0,0,0,0,0,0,0,-1.55721,-0.00107398,-0.00106385,-0.343409,0.0369285,0.00249671,0,0,0,0,0,0,0,0,-2.35692,0.0753234,0.0434247,-0.0339628,0.0353036,0.0027612,0,0,0,0,0,0,0,0,0.777015,0.0911656,0.0763049,0.820751,0.0202497,0.00275855,0,0,0,0,0,0,0,0
153,0.289956,0.00843367,-0.0101774,-0.264936,-0.0254218,-0.00454696,0,0,0,0,0,0,0,0,0.20281,0.0155491,-0.000644873,-0.277275,-0.0270553,-0.00387526,0,0,0,0,0,0,0,0,-0.0412082,0.00586366,0.000507736,0.00743148,-0.02532,-0.00461424,0,0,0,0,0,0,0,0,0.817581,0.0910214,0.0837887,0.723066,0.0226529,0.00443766,0,0,0,0,0,0,0,0
154,2.75467,0.0311029,-0.0246748,0.0748847,0.0215388,-0.00372105,0,0,0,0,0,0,0,0,2.86744,0.0324211,-0.0207576,0.085007,0.0213608,-0.00383876,0,0,0,0,0,0,0,0,2.36831,0.036605,-0.040771,0.397276,0.0230903,-0.00393115,0,0,0,0,0,0,0,0,0.96531,0.0843261,0.0807271,0.712702,0.0246174,0.00424947,0,0,0,0,0,0,0,0
155,-2.95535,0.036325,0.00424901,-0.244575,-0.0239883,0.00266149,0,0,0,0,0,0,0,0,-2.8237,-0.00236224,-0.0275513,-0.361345,-0.0246272,0.00294247,0,0,0,0,0,0,0,0,-3.49654,0.0476898,0.00206156,0.114922,-0.0233114,0.00264053,0,0,0,0,0,0,0,0,0.658466,0.0932772,0.0635118,0.694525,0.0215869,0.00306083,0,0,0,0,0,0,0,0
156,-0.235927,-0.00259744,0.0207239,-0.241324,-0.0475941,-0.00446768,0,0,0,0,0,0,0,0,-0.739919,0.0218671,-0.00133941,-0.387478,-0.0476364,-0.00454938,0,0,0,0,0,0,0,0,0.339735,-0.0613253,0.0381157,0.265038,-0.0462104,-0.00457755,0,0,0,0,0,0,0,0,1.29532,0.111005,0.0730228,0.765691,0.0177015,0.00100168,0,0,0,0,0,0,0,0
157,1.06675,-0.00884065,-0.00533226,0.0184807,0.0115927,0.000583806,0,0,0,0,0,0,0,0,1.0231,-0.0112037,-0.00929425,-0.0476813,0.00636561,0.000357563,0,0,0,0,0,0,0,0,0.669278,-0.00250327,0.00175233,-0.00592324,0.00796798,0.000315569,0,0,0,0,0,0,0,0,1.05646,0.0901709,0.0914498,0.824404,0.0318007,0.00579059,0,0,0,0,0,0,0,0
158,-0.815457,0.00241426,-0.00584178,-0.207396,0.00590386,0.00124659,0,0,0,0,0,0,0,0,-0.795969,-0.00380687,-0.0125195,-0.124514,0.00475131,0.00114232,0,0,0,0,0,0,0,0,-1.19929,0.00758337,-0.00540883,0.0272279,0.00398056,0.00114402,0,0,0,0,0,0,0,0,0.908045,0.0990469,0.0823272,0.778007,0.0257836,0.00532969,0,0,0,0,0,0,0,0
159,0.633155,-0.0688092,0.0348304,-0.0942222,-0.0423928,-0.00982193,0,0,0,0,0,0,0,0,0.365115,-0.056958,0.0184473,-0.151785,-0.0495678,-0.00936903,0,0,0,0,0,0,0,0,0.748821,-0.0469283,0.069792,0.392871,-0.0431643,-0.00974457,0,0,0,0,0,0,0,0,0.486514,0.0667795,0.0592941,0.738025,0.0162753,0.000996014,0,0,0,0,0,0,0,0
160,-0.427456,-0.00607803,-0.0111973,-0.315857,0.0290477,-0.000801853,0,0,0,0,0,0,0,0,-0.190013,-0.00970388,0.0145058,-0.17913,0.0278282,-0.000398566,0,0,0,0,0,0,0,0,-0.635441,-0.00463129,0.00356518,-0.0103184,0.0277822,-0.000550257,0,0,0,0,0,0,0,0,0.76916,0.0854207,0.0734579,0.815466,0.0190862,0.0033532,0,0,0,0,0,0,0,0
161,0.440497,-0.0173665,0.00428163,-0.00935004,-0.0173155,-0.000137644,0,0,0,0,0,0,0,0,0.613578,-0.00413642,0.0178964,0.0592117,-0.014625,0.000423716,0,0,0,0,0,0,0,0,0.168412,-0.00625962,0.00437158,-0.0120599,-0.0163673,-0.000454311,0,0,0,0,0,0,0,0,1.00597,0.106768,0.0940018,0.859586,0.0256796,0.00498098,0,0,0,0,0,0,0,0
162,0.942095,-0.00755103,-0.00037717,-0.242962,0.00818364,-0.00128214,0,0,0,0,0,0,0,0,0.807499,-0.0102324,0.0121869,-0.248808,0.00731834,-0.00160916,0,0,0,0,0,0,0,0,0.556381,-0.00546259,0.00332651,-0.0104932,0.00912823,-0.0017037,0,0,0,0,0,0,0,0,0.829939,0.082676,0.0780804,0.805241,0.0224844,0.0048886,0,0,0,0,0,0,0,0
163,-2.65,-0.00612946,0.0138075,0.200935,0.0268907,0.000731697,0,0,0,0,0,0,0,0,-2.79897,-0.0146875,0.00713954,0.0942976,0.0254888,0.000492582,0,0,0,0,0,0,0,0,-3.55408,-0.00455077,0.00322813,-0.00973477,0.0260957,0.000332321,0,0,0,0,0,0,0,0,1.04165,0.0966832,0.0941327,0.787597,0.0325615,0.00524746,0,0,0,0,0,0,0,0
164,2.17952,-0.0449439,0.0331535,0.106636,-0.0391937,7.81298e-05,0,0,0,0,0,0,0,0,2.11966,-0.0451522,0.0337921,0.158967,-0.0421384,2.01814e-06,0,0,0,0,0,0,0,0,1.74547,-0.0542724,0.0470204,0.260127,-0.0419186,-8.17077e-05,0,0,0,0,0,0,0,0,0.958374,0.0853545,0.0916439,0.956139,0.0223352,0.0052742,0,0,0,0,0,0,0,0
165,1.22557,-0.00930402,0.00529918,0.020158,0.0368668,-0.00045571,0,0,0,0,0,0,0,0,1.2637,-0.0204721,0.00244394,-0.0672949,0.0357069,-0.000827686,0,0,0,0,0,0,0,0,0.919212,-0.0057548,0.00403872,-0.011449,0.03979,9.69493e-05,0,0,0,0,0,0,0,0,1.07111,0.097155,0.0885375,0.911408,0.0265143,0.00540564,0,0,0,0,0,0,0,0
166,2.01561,-0.000678791,-0.0167992,-0.216346,0.00565796,-0.00454549,0,0,0,0,0,0,0,0,1.82558,0.0225429,0.00860332,-0.163905,0.010707,-0.00490382,0,0,0,0,0,0,0,0,0.965077,0.0909883,0.0200525,0.049202,0.00813378,-0.00473746,0,0,0,0,0,0,0,0,0.933801,0.0882572,0.0741557,0.643534,0.0166435,0.00104087,0,0,0,0,0,0,0,0
167,0.963737,0.0230898,-0.0399025,0.0496601,-0.039031,-0.00214665,0,0,0,0,0,0,0,0,1.02144,0.024886,-0.0431012,0.0430057,-0.0373148,-0.00234856,0,0,0,0,0,0,0,0,0.218735,0.0466881,-0.0369801,0.467885,-0.0388201,-0.00225894,0,0,0,0,0,0,0,0,0.97984,0.0794073,0.0819381,0.739915,0.0205104,0.0030213,0,0,0,0,0,0,0,0
168,3.82079,-0.00315411,-0.0201416,-0.257155,-0.0245625,0.00450719,0,0,0,0,0,0,0,0,3.66292,0.00738418,-0.0167616,-0.196674,-0.0278704,0.0049219,0,0,0,0,0,0,0,0,3.50041,0.0134993,-0.00815834,0.0533047,-0.0212819,0.00399692,0,0,0,0,0,0,0,0,0.807199,0.0795367,0.0783676,0.899717,0.0230937,0.00319321,0,0,0,0,0,0,0,0
169,-2.32959,0.149659,0.00571108,0.0569386,0.018469,-0.0102249,0,0,0,0,0,0,0,0,-2.18024,0.153614,0.00145631,-0.092133,0.0229071,-0.0103823,0,0,0,0,0,0,0,0,-2.94366,0.150179,-0.0100691,0.0736317,0.0195329,-0.0101867,0,0,0,0,0,0,0,0,0.743304,0.0159265,0.0776409,0.44542,0.018485,0.00110095,0,0,0,0,0,0,0,0
170,-0.832673,-0.0611696,0.0150912,-0.197055,-0.000448299,0.00146032,0,0,0,0,0,0,0,0,-0.951606,-0.0392662,0.0273069,-0.142908,0.000740966,0.0013081,0,0,0,0,0,0,0,0,-1.12813,-0.0579476,0.0484798,0.295254,0.000164425,0.00109535,0,0,0,0,0,0,0,0,0.718454,0.0863453,0.0826031,0.901818,0.0240991,0.00559278,0,0,0,0,0,0,0,0
171,-1.45678,-0.0737335,0.0070662,-0.15871,0.0225624,0.00343041,0,0,0,0,0,0,0,0,-1.41674,-0.073509,-0.00242303,-0.116146,0.0243447,0.00294615,0,0,0,0,0,0,0,0,-1.67805,-0.0562781,0.0226784,0.127102,0.0234727,0.00304465,0,0,0,0,0,0,0,0,0.688781,0.0934369,0.073362,1.00365,0.0224775,0.00482694,0,0,0,0,0,0,0,0
172,-1.89165,0.0232391,-0.0380178,-0.0563836,0.0202288,0.00155371,0,0,0,0,0,0,0,0,-1.80369,0.0392019,-0.0236927,-0.143593,0.0235964,0.0014405,0,0,0,0,0,0,0,0,-2.72662,0.0542863,-0.0248567,0.358053,0.0223259,0.00148189,0,0,0,0,0,0,0,0,0.953988,0.0956188,0.0870603,0.740129,0.0214906,0.00407276,0,0,0,0,0,0,0,0
173,-0.261895,-0.138511,0.0541662,1.13845,-0.0570775,-0.00201985,0,0,0,0,0,0,0,0,-0.916345,-0.102379,0.0684955,0.953785,-0.0605269,-0.000947802,0,0,0,0,0,0,0,0,-0.0680264,-0.142016,0.0415545,1.30776,-0.060076,-0.00126598,0,0,0,0,0,0,0,0,0.618028,0.0732399,0.0488696,0.690161,0.0213138,0.00420937,0,0,0,0,0,0,0,0
174,-0.76562,0.0445042,-0.0148795,-0.0968412,0.0384913,-0.00458382,0,0,0,0,0,0,0,0,-0.730685,0.027433,-0.00675839,0.00551343,0.0359178,-0.00431993,0,0,0,0,0,0,0,0,-1.69279,0.0751699,-0.00647855,0.300939,0.0392106,-0.00469106,0,0,0,0,0,0,0,0,0.926815,0.0879349,0.0805042,0.777773,0.0226634,0.0041209,0,0,0,0,0,0,0,0
175,-0.199402,0.0350118,-0.0256554,-0.118791,0.0144289,0.00482262,0,0,0,0,0,0,0,0,-0.144438,0.0379017,-0.0242252,-0.182877,0.0183502,0.00436101,0,0,0,0,0,0,0,0,-1.29626,0.0719442,-0.0145733,0.384635,0.0137973,0.00485947,0,0,0,0,0,0,0,0,1.03188,0.0869375,0.0763977,0.733836,0.0204355,0.00255922,0,0,0,0,0,0,0,0
176,-1.40073,-0.0340455,0.0125552,-0.237243,-0.00186264,0.0013644,0,0,0,0,0,0,0,0,-1.46383,-0.0282586,0.00737557,-0.322481,-0.00323798,0.00179989,0,0,0,0,0,0,0,0,-1.74168,-0.0250578,0.0189347,0.00951048,-0.00434639,0.00190355,0,0,0,0,0,0,0,0,0.673297,0.0853978,0.0744891,0.828811,0.0207886,0.00459824,0,0,0,0,0,0,0,0
177,-2.31307,-0.0504291,0.0255333,-0.237772,-0.0130055,0.00615634,0,0,0,0,0,0,0,0,-2.22798,-0.0334773,0.0477407,-0.192912,-0.0070066,0.00577718,0,0,0,0,0,0,0,0,-2.02411,0.0046562,0.0890988,0.187647,-0.0138192,0.00617563,0,0,0,0,0,0,0,0,0.325389,0.0572457,0.0544041,0.716511,0.0186927,0.00119322,0,0,0,0,0,0,0,0
178,-0.904111,0.00580512,-0.0247627,-0.26558,0.0582549,0.00208673,0,0,0,0,0,0,0,0,-0.892175,0.0110001,-0.0136415,-0.289553,0.0559085,0.00306474,0,0,0,0,0,0,0,0,-1.64221,0.0314684,-0.0298286,0.260225,0.056982,0.00243907,0,0,0,0,0,0,0,0,1.01016,0.0816825,0.0898946,0.826918,0.0212097,0.00444744,0,0,0,0,0,0,0,0
179,-2.17982,0.03641,-0.0151764,-0.151532,0.0599559,0.00622766,0,0,0,0,0,0,0,0,-1.9628,0.00884445,-0.031015,-0.265134,0.0566579,0.00608535,0,0,0,0,0,0,0,0,-3.21222,0.0830413,0.00826072,0.238865,0.0610394,0.00586935,0,0,0,0,0,0,0,0,0.818961,0.0819287,0.064828,0.855608,0.0214614,0.00308959,0,0,0,0,0,0,0,0
180,-1.038,0.192439,0.0129473,-0.602275,0.00413415,-0.00191756,0,0,0,0,0,0,0,0,-1.10381,0.188708,0.00628106,-0.561621,-0.00334387,-0.00141332,0,0,0,0,0,0,0,0,-1.37564,0.186436,0.0240929,-0.469254,0.00591784,-0.00198818,0,0,0,0,0,0,0,0,0.640055,0.013153,0.0760246,0.342587,0.0167168,0.0011167,0,0,0,0,0,0,0,0
181,-0.27553,-0.00370751,-0.000297534,-0.197511,-0.0130612,-0.00464411,0,0,0,0,0,0,0,0,-0.256702,-0.0146672,0.0141618,-0.133627,-0.0117879,-0.00621394,0,0,0,0,0,0,0,0,-0.640271,-0.0156509,0.0119102,-0.0124865,-0.0123983,-0.00486156,0,0,0,0,0,0,0,0,0.968819,0.101976,0.0771496,0.828862,0.0254617,0.00561488,0,0,0,0,0,0,0,0
182,0.620757,-0.0835097,0.0574603,0.261708,0.00832063,0.0018163,0,0,0,0,0,0,0,0,0.646248,-0.0791829,0.0478941,0.191161,0.00880065,0.00218761,0,0,0,0,0,0,0,0,0.555784,-0.0859527,0.0748467,0.807083,0.00873583,0.00164757,0,0,0,0,0,0,0,0,0.956034,0.0880335,0.0780823,0.852348,0.0208775,0.00516373,0,0,0,0,0,0,0,0
183,-1.03306,-0.118897,0.0798906,0.956719,-0.00773557,0.00601144,0,0,0,0,0,0,0,0,-1.26549,-0.107654,0.0765463,0.939738,0.00137838,0.00488307,0,0,0,0,0,0,0,0,-1.15123,-0.0982945,0.070074,1.0852,-0.00717501,0.00606229,0,0,0,0,0,0,0,0,0.390748,0.0211336,0.00740603,0.273529,0.0214704,0.00410103,0,0,0,0,0,0,0,0
184,-1.82468,-0.0101468,0.00323173,-0.0984451,0.0471989,0.000610638,0,0,0,0,0,0,0,0,-1.86594,-0.0190058,-0.00423797,0.0261221,0.0444962,0.00126787,0,0,0,0,0,0,0,0,-2.63657,-0.00521992,0.00367753,-0.0107273,0.0474293,0.001418,0,0,0,0,0,0,0,0,1.20099,0.0997024,0.0977618,0.911897,0.0275281,0.00538537,0,0,0,0,0,0,0,0
185,-1.00947,0.0963981,-0.026229,0.417936,0.0230122,-0.00146884,0,0,0,0,0,0,0,0,-0.957328,0.096675,-0.036619,0.429814,0.0208967,-0.0015087,0,0,0,0,0,0,0,0,-2.52888,0.133065,-0.0254161,0.903902,0.0260483,-0.00131776,0,0,0,0,0,0,0,0,1.36596,0.093967,0.0817614,0.842068,0.0244723,0.00496389,0,0,0,0,0,0,0,0
186,1.63871,-0.0579758,0.0557308,-0.0477425,0.00476677,0.00362978,0,0,0,0,0,0,0,0,1.45171,-0.0474576,0.0569819,-0.0931112,0.00556584,0.00350993,0,0,0,0,0,0,0,0,1.74595,-0.0290444,0.0979713,0.445846,0.00352795,0.00378085,0,0,0,0,0,0,0,0,0.752579,0.0786704,0.0816649,0.744164,0.0212672,0.00267435,0,0,0,0,0,0,0,0
187,-0.572987,0.22315,0.0329808,-0.343821,-0.0290046,-0.00377957,0,0,0,0,0,0,0,0,-0.869523,0.199908,0.0726681,0.272141,-0.0228723,-0.00413564,0,0,0,0,0,0,0,0,-1.17804,0.217618,0.0318244,-0.288127,-0.0247887,-0.00401301,0,0,0,0,0,0,0,0,0.83452,0.0222132,0.0895609,0.692343,0.0173264,0.000987404,0,0,0,0,0,0,0,0
