id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha21_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha21_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha21_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha21_sd
186,1.20115,-0.0517688,0.0430843,-0.399277,0,0,0,0,0,0,1.44956,-0.0485792,0.0488588,-0.0273988,0,0,0,0,0,0,1.7899,-0.0302437,0.0930577,0.68596,0,0,0,0,0,0,0.85899,0.0712543,0.0824633,0.962063,0,0,0,0,0,0
187,-0.690362,0.219282,-0.00082917,-0.402609,0,0,0,0,0,0,-0.572229,0.208558,0.020483,-0.170786,0,0,0,0,0,0,-1.14679,0.206843,0.026076,-0.12477,0,0,0,0,0,0,0.881478,0.016344,0.0840164,0.44065,0,0,0,0,0,0
188,-1.36776,-0.0541325,0.0279724,-0.313286,0,0,0,0,0,0,-1.27196,-0.0463001,0.0198025,-0.155231,0,0,0,0,0,0,-1.47223,-0.055643,0.049344,0.473757,0,0,0,0,0,0,0.77069,0.0975047,0.0726269,0.967306,0,0,0,0,0,0
189,2.9148,0.0173926,-0.0154483,-0.281313,0,0,0,0,0,0,2.68576,0.0150298,-0.0219305,-0.070459,0,0,0,0,0,0,2.53089,0.0174827,-0.00611027,0.0978881,0,0,0,0,0,0,0.912985,0.100047,0.0808224,0.809784,0,0,0,0,0,0
190,0.839346,0.027833,-0.0272638,-0.166701,0,0,0,0,0,0,0.74449,0.02721,-0.0339289,0.0608336,0,0,0,0,0,0,0.281053,0.0421413,-0.0202253,0.435862,0,0,0,0,0,0,0.922812,0.0787846,0.0791439,1.0172,0,0,0,0,0,0
191,1.64232,0.109274,-0.0440299,1.28672,0,0,0,0,0,0,1.89052,0.0852487,-0.0518333,1.45345,0,0,0,0,0,0,1.16844,0.100407,-0.0285512,1.44069,0,0,0,0,0,0,1.2058,0.0483248,0.0694667,0.474412,0,0,0,0,0,0
192,1.98657,0.0489812,-0.0440874,0.831518,0,0,0,0,0,0,2.07966,0.0474523,-0.0426097,0.659982,0,0,0,0,0,0,0.757339,0.0752904,-0.0505967,1.4876,0,0,0,0,0,0,1.41097,0.0753668,0.0807656,1.11692,0,0,0,0,0,0
193,1.8163,-0.0279648,0.00420968,-0.362276,0,0,0,0,0,0,1.87746,-0.0308475,0.00988757,-0.160743,0,0,0,0,0,0,1.6394,-0.036739,0.0309915,0.125397,0,0,0,0,0,0,0.88108,0.0918677,0.08474,0.913081,0,0,0,0,0,0
194,-0.0290741,-0.0297216,0.0157747,-0.305248,0,0,0,0,0,0,-0.0647942,-0.0153665,0.0287624,-0.36198,0,0,0,0,0,0,-0.325105,-0.0418983,0.0361358,0.201167,0,0,0,0,0,0,0.794138,0.093303,0.0831223,0.954491,0,0,0,0,0,0
195,-0.311075,0.0221969,-0.0186305,-0.0253174,0,0,0,0,0,0,-0.744486,0.0293277,-0.0433774,-0.00599534,0,0,0,0,0,0,-1.5758,0.0591611,-0.0206059,0.623369,0,0,0,0,0,0,1.01971,0.0813577,0.0726678,0.954861,0,0,0,0,0,0
196,0.31097,-0.0136744,0.00183618,-0.217393,0,0,0,0,0,0,0.56148,-0.00966709,0.00577366,-0.113728,0,0,0,0,0,0,0.0442964,-0.00978856,0.00722586,-0.0289365,0,0,0,0,0,0,1.02694,0.0849572,0.0832497,0.956689,0,0,0,0,0,0
197,-0.96439,-0.0238158,0.00656825,-0.263569,0,0,0,0,0,0,-1.02765,-0.0187432,0.0219251,-0.242514,0,0,0,0,0,0,-1.31389,-0.028681,0.0241954,0.0426716,0,0,0,0,0,0,0.695384,0.0887751,0.0805164,0.898905,0,0,0,0,0,0
198,-4.19108,-0.0129678,0.00407268,-0.0355946,0,0,0,0,0,0,-3.89767,-0.00621416,0.000504966,-0.000556971,0,0,0,0,0,0,-4.47861,-0.00336954,0.00247595,-0.0144797,0,0,0,0,0,0,1.26194,0.0933794,0.0869128,1.00058,0,0,0,0,0,0
199,-0.895578,-0.0121888,-0.0299454,-0.1012,0,0,0,0,0,0,-0.774225,-0.00978216,-0.0257123,-0.208602,0,0,0,0,0,0,-1.15149,0.00782802,-0.0311148,0.272074,0,0,0,0,0,0,0.870097,0.0717055,0.0866713,0.966381,0,0,0,0,0,0
200,-4.26285,-0.0965382,0.0849824,1.16854,0,0,0,0,0,0,-4.32436,-0.106858,0.0901078,1.01352,0,0,0,0,0,0,-4.44333,-0.0735882,0.0726915,1.08379,0,0,0,0,0,0,0.330395,0.0753414,0.0597608,0.587846,0,0,0,0,0,0
201,1.46637,-0.0311162,0.0170007,-0.114857,0,0,0,0,0,0,1.35819,-0.0163062,0.0164587,-0.0392715,0,0,0,0,0,0,1.14394,-0.0261562,0.020979,0.0189602,0,0,0,0,0,0,0.841598,0.0879953,0.0924886,0.990624,0,0,0,0,0,0
202,2.11068,-0.00621055,0.00267979,-0.340838,0,0,0,0,0,0,2.01694,5.95751e-05,0.00487446,-0.372381,0,0,0,0,0,0,1.72662,-0.00385805,0.00249746,-0.0153481,0,0,0,0,0,0,0.916671,0.0875568,0.0767931,0.975029,0,0,0,0,0,0
203,-1.66044,0.0213364,-0.0487302,0.229115,0,0,0,0,0,0,-1.32111,0.00918291,-0.0367793,0.0969126,0,0,0,0,0,0,-3.30294,0.0533117,-0.0418254,0.973962,0,0,0,0,0,0,1.01076,0.0557587,0.070818,0.946866,0,0,0,0,0,0
204,1.78286,0.00898083,-0.00902921,-0.107988,0,0,0,0,0,0,1.83842,0.0162064,-0.0144652,-0.199665,0,0,0,0,0,0,1.48038,0.0130429,-0.00862897,0.0928489,0,0,0,0,0,0,1.06037,0.0974119,0.0882969,1.04036,0,0,0,0,0,0
205,0.351695,0.215897,0.0115037,-1.02013,0,0,0,0,0,0,0.417502,0.211722,0.0225634,-0.913531,0,0,0,0,0,0,0.205553,0.217213,-0.00368501,-1.07611,0,0,0,0,0,0,0.878453,0.0205509,0.100017,0.568406,0,0,0,0,0,0
206,0.670027,-0.0345338,0.00478028,-0.371678,0,0,0,0,0,0,0.60868,-0.0423032,0.0054955,-0.315114,0,0,0,0,0,0,0.417062,-0.0278419,0.0242843,0.0393878,0,0,0,0,0,0,0.799877,0.103945,0.0738403,0.918762,0,0,0,0,0,0
207,-1.5055,0.0177421,-0.0146019,-0.32367,0,0,0,0,0,0,-1.48009,0.0317118,-0.0112551,-0.423287,0,0,0,0,0,0,-2.32244,0.0696359,0.019538,0.17586,0,0,0,0,0,0,0.772501,0.0917233,0.0684858,1.02507,0,0,0,0,0,0
208,-2.9522,-0.024723,0.00251884,-0.82192,0,0,0,0,0,0,-2.76776,-0.0515247,0.00603788,-0.625065,0,0,0,0,0,0,-3.42843,0.0658269,0.0623031,-0.0920261,0,0,0,0,0,0,0.316946,0.0820218,0.0575215,0.852471,0,0,0,0,0,0
209,-1.05873,-0.0191174,0.00648522,0.0265216,0,0,0,0,0,0,-0.993515,-0.0167527,-0.00585787,0.0086451,0,0,0,0,0,0,-1.68814,-0.0050094,0.00363453,-0.0197156,0,0,0,0,0,0,1.15247,0.0977227,0.0912298,1.05797,0,0,0,0,0,0
210,0.856411,-0.0604974,0.0468326,0.0613955,0,0,0,0,0,0,1.01906,-0.0548545,0.0504565,0.289549,0,0,0,0,0,0,0.935061,-0.0697495,0.0752911,1.06036,0,0,0,0,0,0,0.910757,0.0809431,0.0818812,1.11749,0,0,0,0,0,0
211,-1.14242,-0.0413282,0.0703959,0.106515,0,0,0,0,0,0,-1.08187,-0.0561727,0.0535478,-0.0732303,0,0,0,0,0,0,-0.135187,-0.023164,0.132134,1.25025,0,0,0,0,0,0,1.02571,0.0808981,0.0957837,1.09418,0,0,0,0,0,0
212,0.697613,-0.0240801,-0.0440089,-0.0829456,0,0,0,0,0,0,0.714953,-0.0191011,-0.0154745,-0.0682872,0,0,0,0,0,0,0.0313446,-0.00984288,-0.0722051,0.736989,0,0,0,0,0,0,0.780825,0.0616769,0.0845343,1.06978,0,0,0,0,0,0
213,1.34401,0.00503432,-0.00660402,-0.142361,0,0,0,0,0,0,1.51673,-0.0139919,-0.0176423,-0.16463,0,0,0,0,0,0,1.09667,0.0116055,-0.00861345,0.0871062,0,0,0,0,0,0,0.978035,0.0945662,0.0813975,1.00038,0,0,0,0,0,0
214,1.45231,-0.0829351,0.0696686,0.6147,0,0,0,0,0,0,1.44248,-0.0853957,0.0810789,0.535176,0,0,0,0,0,0,1.6251,-0.0672312,0.0767882,1.072,0,0,0,0,0,0,0.960991,0.0687466,0.0579405,0.831702,0,0,0,0,0,0
215,2.01761,-0.0529437,0.0121691,-0.387714,0,0,0,0,0,0,2.07148,-0.0487876,0.0108045,-0.413448,0,0,0,0,0,0,2.17974,-0.03394,0.0637824,0.386565,0,0,0,0,0,0,0.70503,0.075324,0.0848027,1.03322,0,0,0,0,0,0
216,4.22508,0.0532589,-0.0165043,-0.0276311,0,0,0,0,0,0,4.1623,0.0343654,-0.0241371,0.0895484,0,0,0,0,0,0,3.7887,0.0649978,-0.0170632,0.603966,0,0,0,0,0,0,1.0581,0.104309,0.0731388,1.04699,0,0,0,0,0,0
217,-1.97643,-0.00783588,-0.00174494,0.0716013,0,0,0,0,0,0,-1.93987,-0.0359869,0.00828215,-0.0915155,0,0,0,0,0,0,-2.79148,-0.00329001,0.00240645,-0.0141631,0,0,0,0,0,0,1.04748,0.0894492,0.0867657,1.10685,0,0,0,0,0,0
218,1.21345,-0.0140871,0.0174655,-0.106617,0,0,0,0,0,0,1.06091,-0.00955152,0.00910258,-0.0957704,0,0,0,0,0,0,0.806411,-0.0202839,0.0161079,-0.0127714,0,0,0,0,0,0,1.08011,0.0987484,0.0920454,1.04778,0,0,0,0,0,0
219,-0.0225271,0.158628,-0.0139289,0.344667,0,0,0,0,0,0,0.0532159,0.158185,-0.00810504,0.357665,0,0,0,0,0,0,-0.626099,0.159524,-0.0193261,0.350751,0,0,0,0,0,0,1.04837,0.0204788,0.0927161,0.542571,0,0,0,0,0,0
220,-0.291908,0.177224,-0.00329298,0.719036,0,0,0,0,0,0,-0.264468,0.178452,0.00553272,0.705476,0,0,0,0,0,0,-0.746077,0.174462,0.0158826,0.784651,0,0,0,0,0,0,0.833378,0.016721,0.0670156,0.322394,0,0,0,0,0,0
221,-0.00293072,0.0152887,-0.0228843,0.123367,0,0,0,0,0,0,0.0313464,0.0324515,-0.0160042,0.148688,0,0,0,0,0,0,-0.873829,0.0489248,-0.0315788,0.679375,0,0,0,0,0,0,1.12973,0.085683,0.0832671,1.00347,0,0,0,0,0,0
222,-0.969181,-0.0247373,-0.000998948,-0.347186,0,0,0,0,0,0,-1.16966,-0.0148572,-0.0182626,-0.399755,0,0,0,0,0,0,-1.41909,-0.00323,0.000894436,-0.0100039,0,0,0,0,0,0,0.767825,0.0862271,0.0855587,0.953663,0,0,0,0,0,0
223,2.8863,0.0224899,0.0012481,-0.0972161,0,0,0,0,0,0,2.77741,0.00601658,-0.011674,-0.082786,0,0,0,0,0,0,2.64385,0.00759885,-0.00350991,0.0383909,0,0,0,0,0,0,1.07153,0.10102,0.0771916,1.08416,0,0,0,0,0,0
224,0.412707,0.00679461,0.221216,1.21434,0,0,0,0,0,0,0.237489,-0.0330606,0.247085,0.801215,0,0,0,0,0,0,0.0779541,0.0324991,0.217827,1.1571,0,0,0,0,0,0,0.646476,0.0504686,0.0325145,0.428912,0,0,0,0,0,0
225,-0.65101,0.005015,-0.0305289,-0.366161,0,0,0,0,0,0,-0.446858,-0.00151455,-0.0165061,-0.311954,0,0,0,0,0,0,-1.17326,0.0433276,-0.00760478,0.288373,0,0,0,0,0,0,0.569451,0.0777865,0.0827994,1.08425,0,0,0,0,0,0
226,0.295009,0.0808668,-0.00485417,-0.0732167,0,0,0,0,0,0,0.546567,0.0569645,-0.0121617,-0.00636359,0,0,0,0,0,0,-0.825129,0.113702,0.0143699,0.35515,0,0,0,0,0,0,1.16041,0.0965535,0.068582,0.912634,0,0,0,0,0,0
227,-1.56931,-0.0294888,0.00533962,-0.5091,0,0,0,0,0,0,-1.50169,-0.0406916,0.00786849,-0.571797,0,0,0,0,0,0,-1.7827,-0.0152273,0.00750805,-0.0286379,0,0,0,0,0,0,0.557198,0.0895172,0.0801059,1.00126,0,0,0,0,0,0
228,1.13204,0.0217017,-0.0346975,0.160776,0,0,0,0,0,0,0.478332,0.0345435,-0.0531479,0.340415,0,0,0,0,0,0,-0.924653,0.0572098,-0.0428054,1.05889,0,0,0,0,0,0,1.44632,0.0643514,0.0745088,0.893389,0,0,0,0,0,0
229,-2.48246,0.0568923,-0.0466541,1.71227,0,0,0,0,0,0,-2.70217,0.0587706,-0.0460669,1.70706,0,0,0,0,0,0,-3.16417,0.0596234,-0.0323587,1.76521,0,0,0,0,0,0,0.675018,0.0116737,0.0435883,0.263895,0,0,0,0,0,0
230,0.387726,0.119784,-0.043921,1.41404,0,0,0,0,0,0,-0.0752637,0.147636,-0.0418162,1.37817,0,0,0,0,0,0,-0.644967,0.129566,-0.0225088,1.56008,0,0,0,0,0,0,1.04847,0.067228,0.0801072,0.459432,0,0,0,0,0,0
231,0.997453,-0.0411835,0.0449726,-0.217271,0,0,0,0,0,0,1.08073,-0.0565196,0.0387903,-0.147777,0,0,0,0,0,0,1.5706,-0.0145183,0.100726,0.559112,0,0,0,0,0,0,0.733154,0.0726623,0.0853656,0.971435,0,0,0,0,0,0
232,0.761721,0.0254139,-0.0287738,-0.0878225,0,0,0,0,0,0,0.823353,0.0246267,-0.0379846,-0.264692,0,0,0,0,0,0,-0.621712,0.0579663,-0.0328374,0.744368,0,0,0,0,0,0,1.06283,0.081771,0.0714323,0.823213,0,0,0,0,0,0
233,1.35311,0.0172106,-0.0167517,-0.0983197,0,0,0,0,0,0,1.40936,0.00921308,-0.00728591,-0.179196,0,0,0,0,0,0,0.940839,0.0280691,-0.0183703,0.282553,0,0,0,0,0,0,0.880294,0.0797162,0.0811939,0.938612,0,0,0,0,0,0
234,0.850343,0.174354,-0.020611,1.58674,0,0,0,0,0,0,0.581458,0.18034,-0.0435856,1.45751,0,0,0,0,0,0,-0.0794207,0.165229,-0.0232678,1.62725,0,0,0,0,0,0,1.19255,0.0405287,0.0672044,0.430085,0,0,0,0,0,0
235,0.143546,-0.0130696,0.00253322,-0.275678,0,0,0,0,0,0,0.142131,-0.0136578,-0.00754112,-0.337557,0,0,0,0,0,0,-0.113761,-0.00560265,0.00337745,-0.0199978,0,0,0,0,0,0,0.842045,0.0864436,0.075999,0.989182,0,0,0,0,0,0
236,-0.84893,0.0447237,-0.0170802,0.367429,0,0,0,0,0,0,-1.10906,0.025016,-0.0193993,0.279978,0,0,0,0,0,0,-1.82476,0.018372,-0.00864612,0.120868,0,0,0,0,0,0,1.22856,0.104541,0.0771621,1.35305,0,0,0,0,0,0
237,-0.927034,-0.0450238,0.0385291,-0.075737,0,0,0,0,0,0,-0.981852,-0.0404634,0.0372515,-0.146048,0,0,0,0,0,0,-0.721931,-0.04696,0.0871602,0.884379,0,0,0,0,0,0,0.790974,0.0926091,0.0886522,1.11392,0,0,0,0,0,0
238,1.85782,-0.00507198,0.0029458,0.0128738,0,0,0,0,0,0,1.77398,-0.00259181,0.0130644,0.0133547,0,0,0,0,0,0,1.53249,-0.00368753,0.00265956,-0.0154728,0,0,0,0,0,0,1.05239,0.093841,0.0859833,1.1189,0,0,0,0,0,0
239,-0.680669,0.0075028,-0.0109706,-0.405182,0,0,0,0,0,0,-0.652769,-0.000533896,-0.0109336,-0.195447,0,0,0,0,0,0,-1.35754,0.0295915,-0.0162001,0.274747,0,0,0,0,0,0,0.914912,0.089713,0.0734705,0.877989,0,0,0,0,0,0
240,2.93527,-0.00720931,-0.00127513,-0.498877,0,0,0,0,0,0,2.97411,-0.000393881,0.00202558,-0.321302,0,0,0,0,0,0,2.79139,-0.0102155,0.00720121,-0.0290258,0,0,0,0,0,0,0.83064,0.0749497,0.0858068,0.964193,0,0,0,0,0,0
241,-0.481293,-0.0331456,0.00951971,-0.336483,0,0,0,0,0,0,-0.447696,-0.0263345,0.0148844,-0.610338,0,0,0,0,0,0,-0.745576,-0.0264495,0.020535,0.0181972,0,0,0,0,0,0,0.691329,0.0831192,0.0764039,0.980703,0,0,0,0,0,0
242,-1.75978,-0.0095106,0.0166506,-0.202779,0,0,0,0,0,0,-1.92845,-0.00153837,-0.00432474,-0.306566,0,0,0,0,0,0,-2.40717,-0.00454153,0.00308376,-0.0178465,0,0,0,0,0,0,0.848281,0.0867207,0.0839517,0.778809,0,0,0,0,0,0
243,-1.96599,-0.00348759,0.00104211,0.0563968,0,0,0,0,0,0,-2.08163,-0.00383481,0.00638896,-0.128192,0,0,0,0,0,0,-2.7214,-0.00234371,0.00168778,-0.0104474,0,0,0,0,0,0,0.928848,0.0895832,0.0870298,1.13472,0,0,0,0,0,0
244,-0.0992838,-0.117737,0.080632,2.18789,0,0,0,0,0,0,0.185619,-0.114687,0.0988916,2.12504,0,0,0,0,0,0,-0.228378,-0.0851298,0.10601,2.01631,0,0,0,0,0,0,1.17824,0.100903,0.095621,0.601592,0,0,0,0,0,0
245,0.386781,-0.0531547,0.0100974,-0.352546,0,0,0,0,0,0,0.58712,-0.0349894,0.0293739,-0.173975,0,0,0,0,0,0,0.652461,-0.0396118,0.0580884,0.392572,0,0,0,0,0,0,0.665093,0.0714632,0.0646333,1.03806,0,0,0,0,0,0
246,1.59408,0.00563429,-0.0165476,-0.221195,0,0,0,0,0,0,1.72245,0.0165493,-0.0164122,-0.1792,0,0,0,0,0,0,1.23957,0.0213699,-0.00864974,0.141453,0,0,0,0,0,0,0.867659,0.087232,0.0760311,0.997348,0,0,0,0,0,0
247,0.495874,-0.0134287,0.00430426,0.0400639,0,0,0,0,0,0,0.645228,-0.0194683,0.00671112,0.0319191,0,0,0,0,0,0,0.157587,-0.00455094,0.00330731,-0.0183506,0,0,0,0,0,0,1.05456,0.0919733,0.0866096,1.08084,0,0,0,0,0,0
248,0.548971,0.190347,-0.0357262,0.501784,0,0,0,0,0,0,1.11897,0.191033,0.0171219,0.52498,0,0,0,0,0,0,0.371325,0.191316,-0.0300598,0.463579,0,0,0,0,0,0,1.15081,0.0147394,0.0954114,0.466928,0,0,0,0,0,0
249,-2.07837,-0.062296,0.0449917,-0.247517,0,0,0,0,0,0,-1.842,-0.0576906,0.0621964,0.0259117,0,0,0,0,0,0,-1.95478,-0.0422988,0.0660425,0.506007,0,0,0,0,0,0,0.653146,0.0633694,0.063875,0.802397,0,0,0,0,0,0
250,-0.554155,-0.0411607,0.0231102,-0.276795,0,0,0,0,0,0,-0.597433,-0.0406523,0.00996739,-0.275227,0,0,0,0,0,0,-0.874028,-0.0427111,0.0397062,0.23853,0,0,0,0,0,0,0.693905,0.0889934,0.0692378,0.971558,0,0,0,0,0,0
251,1.29349,-0.0268224,-0.00392046,-0.262038,0,0,0,0,0,0,1.21916,-0.00112259,0.0187874,-0.239762,0,0,0,0,0,0,1.00905,-0.0139267,0.010255,-0.0290356,0,0,0,0,0,0,0.875071,0.0774706,0.0824138,0.954408,0,0,0,0,0,0
252,1.94024,0.00720392,0.00203196,-0.337641,0,0,0,0,0,0,1.71414,0.0232723,-0.0011149,-0.326745,0,0,0,0,0,0,2.31903,-0.0319134,0.0215904,0.0453195,0,0,0,0,0,0,0.940005,0.110426,0.0665737,0.89378,0,0,0,0,0,0
253,1.02251,0.0248974,-0.0112614,0.141833,0,0,0,0,0,0,1.06098,0.0366369,-0.000419955,0.251203,0,0,0,0,0,0,0.710201,0.0127957,-0.00643811,0.0771754,0,0,0,0,0,0,1.19911,0.0990334,0.0870255,1.21165,0,0,0,0,0,0
254,-1.88945,0.0159639,-0.00973779,-0.0163699,0,0,0,0,0,0,-1.82921,0.0119865,-0.0349859,-0.205911,0,0,0,0,0,0,-3.12165,0.0308856,-0.0464156,0.715582,0,0,0,0,0,0,1.06612,0.0869469,0.0799009,0.915459,0,0,0,0,0,0
255,1.73551,0.0158914,-0.0391289,0.0907337,0,0,0,0,0,0,1.70144,0.0368766,-0.0274517,-0.176223,0,0,0,0,0,0,0.977564,0.0500734,-0.0235253,0.568009,0,0,0,0,0,0,0.995853,0.0741767,0.083265,0.882741,0,0,0,0,0,0
256,5.0021,0.00128713,-0.0118095,-0.332687,0,0,0,0,0,0,4.76351,0.0231279,3.25426e-05,-0.317675,0,0,0,0,0,0,3.95385,0.0927138,0.0196035,0.114741,0,0,0,0,0,0,0.87955,0.0834243,0.069027,1.02884,0,0,0,0,0,0
257,1.58138,-0.034628,0.00105564,-0.392339,0,0,0,0,0,0,1.55552,-0.0310575,0.00142448,-0.356143,0,0,0,0,0,0,1.30011,-0.0278596,0.0222277,0.0305105,0,0,0,0,0,0,0.872613,0.0876374,0.0810964,1.06069,0,0,0,0,0,0
258,-1.3641,-0.019948,0.0176622,-0.169497,0,0,0,0,0,0,-1.53633,-0.0294529,0.0131981,-0.106842,0,0,0,0,0,0,-1.99444,-0.0597799,0.0471071,0.495371,0,0,0,0,0,0,0.76892,0.104191,0.0754739,0.961192,0,0,0,0,0,0
259,-2.31546,-0.0402551,0.0233635,-0.380223,0,0,0,0,0,0,-2.31664,-0.0402129,0.0250274,-0.264332,0,0,0,0,0,0,-2.65332,-0.0494733,0.0442137,0.345194,0,0,0,0,0,0,0.609104,0.0847177,0.0754559,1.02903,0,0,0,0,0,0
260,-1.14482,0.0559937,-0.0424909,0.693652,0,0,0,0,0,0,-0.939273,0.0374335,-0.0318542,0.774386,0,0,0,0,0,0,-2.68222,0.0717276,-0.0188275,1.14153,0,0,0,0,0,0,1.3566,0.0466346,0.0544225,0.936238,0,0,0,0,0,0
261,2.46299,0.0283002,-0.0314534,0.0758849,0,0,0,0,0,0,2.40972,0.0341265,-0.0266653,0.122243,0,0,0,0,0,0,1.64372,0.0480703,-0.0325835,0.718449,0,0,0,0,0,0,0.965511,0.0754465,0.0749189,1.03192,0,0,0,0,0,0
262,2.22249,-0.00914602,-0.00984722,-0.441387,0,0,0,0,0,0,2.23278,-0.0315149,-0.0256558,-0.383192,0,0,0,0,0,0,1.84978,0.0219449,-0.0036314,0.117626,0,0,0,0,0,0,0.598275,0.0747741,0.0760897,1.00234,0,0,0,0,0,0
263,-5.04941,-0.0257457,-0.00487736,-0.774226,0,0,0,0,0,0,-5.10156,-0.00736213,0.00868691,-0.690573,0,0,0,0,0,0,-4.96893,-0.0207456,0.0162269,-0.0114589,0,0,0,0,0,0,0.256745,0.0667137,0.0743208,0.863493,0,0,0,0,0,0
264,-0.792107,-0.0129099,-0.0177596,-0.347605,0,0,0,0,0,0,-0.773458,-0.0171759,-0.0155652,-0.325905,0,0,0,0,0,0,-1.07228,0.0018457,-0.0074886,0.0394405,0,0,0,0,0,0,0.752123,0.078325,0.0892358,0.869987,0,0,0,0,0,0
265,1.17283,-0.0151194,0.0119307,-0.206516,0,0,0,0,0,0,1.24722,-0.0149129,0.0116846,-0.194723,0,0,0,0,0,0,0.872029,-0.0262933,0.0210947,0.0199024,0,0,0,0,0,0,0.919406,0.0899591,0.0853629,0.933818,0,0,0,0,0,0
266,-0.848357,-0.0151208,0.0147209,-0.114532,0,0,0,0,0,0,-0.763117,-0.00839396,0.0078135,0.0796928,0,0,0,0,0,0,-1.27196,-0.00402821,0.00293717,-0.0167008,0,0,0,0,0,0,1.07092,0.0928585,0.0837818,1.07498,0,0,0,0,0,0
267,-3.53004,0.0450337,0.00437374,0.239226,0,0,0,0,0,0,-3.6552,0.0175033,-0.01749,0.437547,0,0,0,0,0,0,-3.00177,-0.0288827,0.0234286,0.0400555,0,0,0,0,0,0,1.53853,0.08541,0.0716386,0.913965,0,0,0,0,0,0
268,1.11569,0.00222275,-0.0204835,-0.331893,0,0,0,0,0,0,1.21243,-0.00176343,-0.000181668,-0.499557,0,0,0,0,0,0,0.488543,0.0474956,0.000255827,0.215747,0,0,0,0,0,0,0.85512,0.0902461,0.0744036,0.892665,0,0,0,0,0,0
269,1.85739,-0.0499802,0.0380257,0.0730835,0,0,0,0,0,0,1.91518,-0.0453953,0.039672,0.13196,0,0,0,0,0,0,1.76033,-0.0773748,0.0689339,1.10754,0,0,0,0,0,0,0.91553,0.0934154,0.0798179,1.01632,0,0,0,0,0,0
270,-1.59803,-0.0475548,0.175701,0.63216,0,0,0,0,0,0,-1.66205,-0.0107865,0.17044,0.722782,0,0,0,0,0,0,-1.86486,0.00948501,0.156567,0.864994,0,0,0,0,0,0,0.405733,0.0500739,0.0163372,0.248616,0,0,0,0,0,0
271,2.29947,-0.00121483,-0.0213781,-0.26362,0,0,0,0,0,0,2.33392,-0.0041054,-0.0204564,-0.163037,0,0,0,0,0,0,1.98345,0.0333175,-0.0116483,0.205255,0,0,0,0,0,0,0.816138,0.0832907,0.0776251,0.990811,0,0,0,0,0,0
272,-0.781822,-0.0265258,0.0173395,-0.377438,0,0,0,0,0,0,-0.865871,-0.029193,0.00839212,-0.400774,0,0,0,0,0,0,-1.03121,-0.0227407,0.0178488,-0.00229813,0,0,0,0,0,0,0.637643,0.0758061,0.0759374,0.937113,0,0,0,0,0,0
273,2.36152,-0.000228099,0.00350015,-0.375765,0,0,0,0,0,0,2.30684,0.00404834,-0.003748,-0.279926,0,0,0,0,0,0,1.0001,0.108882,0.0372515,-0.122069,0,0,0,0,0,0,0.841717,0.100492,0.0673179,0.910243,0,0,0,0,0,0
274,1.06212,-0.0459035,0.00392725,-0.37483,0,0,0,0,0,0,0.986185,-0.0240015,0.00828552,-0.452425,0,0,0,0,0,0,0.743118,-0.0208896,0.0166326,-0.0101959,0,0,0,0,0,0,0.735515,0.0825134,0.0772768,0.942725,0,0,0,0,0,0
275,1.31625,0.0775156,-0.065129,1.35338,0,0,0,0,0,0,1.3473,0.0699001,-0.0506021,1.54709,0,0,0,0,0,0,0.678969,0.0803029,-0.04467,1.47986,0,0,0,0,0,0,1.32612,0.0526183,0.0694937,0.567534,0,0,0,0,0,0
276,-1.01941,0.00193447,-0.000865699,-0.244534,0,0,0,0,0,0,-0.965747,0.00199736,-0.00569871,-0.19948,0,0,0,0,0,0,-1.41037,0.006446,-0.00922007,0.0660786,0,0,0,0,0,0,0.870264,0.0786559,0.0863263,0.937248,0,0,0,0,0,0
277,1.0862,-0.0311901,0.00878405,-0.450315,0,0,0,0,0,0,0.945562,-0.0344653,-0.00219963,-0.348316,0,0,0,0,0,0,0.905028,-0.0245369,0.0206146,0.0119092,0,0,0,0,0,0,0.607869,0.0762212,0.074663,1.09619,0,0,0,0,0,0
278,-1.88852,-0.0334119,-0.00174026,-0.489151,0,0,0,0,0,0,-1.77715,-0.0344982,0.00864491,-0.407638,0,0,0,0,0,0,-1.32535,0.00133149,0.0919786,0.295502,0,0,0,0,0,0,0.488853,0.0605862,0.0768785,0.842634,0,0,0,0,0,0
279,-0.110805,-0.00493273,-0.0047102,-0.325203,0,0,0,0,0,0,-0.328086,-0.00604902,-0.0191132,-0.22363,0,0,0,0,0,0,-0.662244,0.016407,-0.0151571,0.170256,0,0,0,0,0,0,0.787275,0.0772613,0.0739612,1.05356,0,0,0,0,0,0
